time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2008-07-25T13:39:53.040Z,32.763,105.517,10,4.5,mb,63,51.4,,0.84,us,usp000gd4a,2014-11-07T01:36:42.943Z,"Sichuan-Gansu border region, China",earthquake,,,,30,reviewed,us,us
2008-07-24T20:54:16.550Z,30.826,103.396,10,4.6,mb,62,58.6,,0.86,us,usp000gd2k,2014-11-07T01:36:42.667Z,"eastern Sichuan, China",earthquake,,,,24,reviewed,us,us
2008-07-24T07:09:30.090Z,32.747,105.542,10,5.7,mwc,395,41.4,,0.98,us,usp000gd1g,2017-04-13T22:22:40.690Z,"Sichuan-Gansu border region, China",earthquake,,,,,reviewed,us,us
2008-07-24T05:30:11.380Z,32.779,105.487,10,4.8,mb,109,43.2,,1.01,us,usp000gd1b,2014-11-07T01:36:42.470Z,"Sichuan-Gansu border region, China",earthquake,,,,51,reviewed,us,us
2008-07-23T19:54:44.160Z,32.752,105.498,4,5.5,mwc,387,35.8,,0.88,us,usp000gd09,2017-04-26T18:08:26.603Z,"Sichuan-Gansu border region, China",earthquake,,,,,reviewed,us,us
2008-07-23T17:30:19.280Z,32.463,105.07,15.7,4.5,mb,48,113.9,,0.81,us,usp000gd01,2014-11-07T01:36:42.237Z,"Sichuan-Gansu border region, China",earthquake,,15.3,,23,reviewed,us,us
2008-07-17T16:40:42.580Z,31.643,104.197,16,5.1,mb,183,48.2,,0.83,us,usp000gce9,2014-11-07T01:36:39.184Z,"eastern Sichuan, China",earthquake,,,,100,reviewed,us,us
2008-07-15T09:26:22.220Z,31.562,104.116,10,5,mb,153,43.3,,0.92,us,usp000gc7x,2014-11-07T01:36:38.192Z,"eastern Sichuan, China",earthquake,,,,98,reviewed,us,us
2008-07-09T23:19:51.190Z,32.257,105.056,10,4.6,mb,55,65.2,,0.89,us,usp000gbsj,2014-11-07T01:36:36.305Z,"Sichuan-Gansu border region, China",earthquake,,,,20,reviewed,us,us
2008-07-08T12:12:58.810Z,31.457,103.948,10,4.8,mb,57,98.5,,1.39,us,usp000gbn4,2014-11-07T01:36:35.769Z,"eastern Sichuan, China",earthquake,,,,24,reviewed,us,us
2008-07-05T18:50:13.580Z,31.529,104.185,9.5,4.8,mb,68,65.5,,0.66,us,usp000gbdv,2014-11-07T01:36:34.669Z,"eastern Sichuan, China",earthquake,,15,,35,reviewed,us,us
2008-07-05T07:00:45.490Z,31.616,104.258,10,4.7,mb,61,55.2,,0.8,us,usp000gbcd,2014-11-07T01:36:34.500Z,"eastern Sichuan, China",earthquake,,,,27,reviewed,us,us
2008-07-04T22:10:54.690Z,31.851,104.279,10,4.7,mb,57,69.8,,0.85,us,usp000gbbh,2014-11-07T01:36:34.302Z,"eastern Sichuan, China",earthquake,,,,22,reviewed,us,us
2008-07-01T19:57:56.230Z,31.393,103.968,25.2,4.5,mb,48,80.2,,0.95,us,usp000gb3n,2014-11-07T01:36:32.128Z,"eastern Sichuan, China",earthquake,,15.8,,24,reviewed,us,us
2008-06-30T16:12:16.530Z,32.318,105.029,10,4.5,mb,29,119.1,,0.59,us,usp000gb0f,2014-11-07T01:36:28.907Z,"Sichuan-Gansu border region, China",earthquake,,0,,9,reviewed,us,us
2008-06-28T23:55:19.780Z,32.111,104.69,10,4.6,mb,57,102.3,,0.89,us,usp000gawd,2014-11-07T01:36:27.862Z,"Sichuan-Gansu border region, China",earthquake,,,,28,reviewed,us,us
2008-06-27T21:42:10.930Z,32.297,105.002,10,4.8,mb,81,42.9,,0.8,us,usp000gase,2014-11-07T01:36:27.245Z,"Sichuan-Gansu border region, China",earthquake,,,,44,reviewed,us,us
2008-06-27T18:20:56.800Z,31.485,103.387,20.5,4.7,mb,49,91,,0.82,us,usp000gart,2014-11-07T01:36:27.182Z,"eastern Sichuan, China",earthquake,,15.9,,25,reviewed,us,us
2008-06-25T21:09:35.240Z,30.881,103.114,10,4.5,mb,13,101.6,,0.43,us,usp000gajq,2014-11-07T01:36:26.120Z,"eastern Sichuan, China",earthquake,,,,2,reviewed,us,us
2008-06-24T13:24:51.560Z,31.209,103.882,10,4.6,mb,11,118.7,,1.12,us,usp000gaf2,2014-11-07T01:36:25.526Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
2008-06-22T10:37:33.650Z,32.242,104.437,10,4.7,mb,93,48.3,,0.8,us,usp000gaa5,2014-11-07T01:36:24.933Z,"Sichuan-Gansu border region, China",earthquake,,,,58,reviewed,us,us
2008-06-19T20:27:46.170Z,31.121,103.653,10,4.6,mb,68,56.1,,0.98,us,usp000ga3h,2014-11-07T01:36:23.300Z,"eastern Sichuan, China",earthquake,,,,38,reviewed,us,us
2008-06-19T10:26:01.080Z,32.769,105.564,10,4.8,mb,97,49.5,,1.25,us,usp000ga2n,2014-11-07T01:36:23.214Z,"Sichuan-Gansu border region, China",earthquake,,,,54,reviewed,us,us
2008-06-19T04:48:17.810Z,31.71,104.276,10,4.6,mb,40,61.9,,0.83,us,usp000ga22,2014-11-07T01:36:23.138Z,"eastern Sichuan, China",earthquake,,,,17,reviewed,us,us
2008-06-19T02:55:30.240Z,31.183,103.561,10,4.6,mb,30,72.5,,1.08,us,usp000ga1v,2014-11-07T01:36:23.122Z,"eastern Sichuan, China",earthquake,,,,12,reviewed,us,us
2008-06-18T12:59:34.940Z,29.313,102.451,10,4.5,mb,40,64.6,,1.17,us,usp000g9zp,2014-11-07T01:36:22.851Z,"western Sichuan, China",earthquake,,,,19,reviewed,us,us
2008-06-17T22:43:14.720Z,31.118,103.4,10,4.5,mb,46,68,,0.88,us,usp000g9xq,2014-11-07T01:36:22.547Z,"eastern Sichuan, China",earthquake,,,,17,reviewed,us,us
2008-06-17T13:40:43.970Z,32.231,104.863,10,4.5,mb,38,87.5,,1.04,us,usp000g9wc,2014-11-07T01:36:22.368Z,"Sichuan-Gansu border region, China",earthquake,,,,17,reviewed,us,us
2008-06-17T05:51:43.260Z,32.761,105.554,10,4.8,mb,108,49.5,,1.07,us,usp000g9vf,2017-04-13T22:22:34.474Z,"Sichuan-Gansu border region, China",earthquake,,,,59,reviewed,us,us
2008-06-17T05:14:34.100Z,31.637,104.161,10,4.7,mb,82,55.5,,1.23,us,usp000g9ve,2014-11-07T01:36:22.290Z,"eastern Sichuan, China",earthquake,,,,47,reviewed,us,us
2008-06-15T00:11:21.840Z,31.067,103.652,10,4.6,mb,80,57.8,,0.84,us,usp000g9p1,2014-11-07T01:36:21.459Z,"eastern Sichuan, China",earthquake,,,,42,reviewed,us,us
2008-06-11T05:00:38.280Z,31.585,104.166,10,4.5,mb,30,107.5,,0.89,us,usp000g977,2014-11-07T01:36:19.129Z,"eastern Sichuan, China",earthquake,,,,11,reviewed,us,us
2008-06-10T22:23:20.590Z,30.896,103.291,10,4.8,mb,131,45.8,,0.88,us,usp000g964,2014-11-07T01:36:18.601Z,"eastern Sichuan, China",earthquake,,,,67,reviewed,us,us
2008-06-09T07:28:36.910Z,31.311,103.708,10,4.9,mb,88,51.6,,1.26,us,usp000g8zk,2014-11-07T01:36:16.810Z,"eastern Sichuan, China",earthquake,,,,42,reviewed,us,us
2008-06-08T10:51:17.490Z,31.819,104.24,10,4.8,mwc,160,43.4,,0.93,us,usp000g8vm,2016-11-10T01:57:07.644Z,"eastern Sichuan, China",earthquake,,,,,reviewed,us,gcmt
2008-06-07T22:14:29.690Z,32.502,105.163,10,4.9,mb,158,53,,0.73,us,usp000g8ut,2014-11-07T01:36:15.973Z,"Sichuan-Gansu border region, China",earthquake,,,,79,reviewed,us,us
2008-06-07T10:42:05.020Z,32.306,105.502,10,4.6,mb,51,73.2,,1.07,us,usp000g8tc,2014-11-07T01:36:15.819Z,"Sichuan-Gansu border region, China",earthquake,,,,26,reviewed,us,us
2008-06-07T00:48:11.390Z,31.143,103.464,10,4.7,mb,88,57.7,,1.13,us,usp000g8rz,2014-11-07T01:36:15.676Z,"eastern Sichuan, China",earthquake,,,,52,reviewed,us,us
2008-06-07T00:00:00.500Z,31.234,103.699,10,4.5,mb,45,75.8,,1.08,us,usp000g8rs,2014-11-07T01:36:15.657Z,"eastern Sichuan, China",earthquake,,,,26,reviewed,us,us
2008-06-06T14:38:46.440Z,31.089,103.495,10,4.5,mb,29,53.3,,1.23,us,usp000g8qt,2014-11-07T01:36:15.519Z,"eastern Sichuan, China",earthquake,,,,3,reviewed,us,us
2008-06-06T11:03:50.500Z,31.153,103.695,10,4.6,mb,27,81.6,,0.84,us,usp000g8qj,2014-11-07T01:36:15.472Z,"eastern Sichuan, China",earthquake,,,,5,reviewed,us,us
2008-06-05T06:02:29.660Z,32.639,105.523,10,4.7,mb,84,50.3,,0.87,us,usp000g8ku,2014-11-07T01:36:14.929Z,"Sichuan-Gansu border region, China",earthquake,,,,45,reviewed,us,us
2008-06-05T04:41:05.530Z,32.349,105.005,10,5.2,mb,213,41.8,,0.8,us,usp000g8kq,2014-11-07T01:36:14.866Z,"Sichuan-Gansu border region, China",earthquake,,,,122,reviewed,us,us
2008-06-04T17:26:45.690Z,32.292,105.177,29.4,4.5,mb,46,72.6,,0.8,us,usp000g8j7,2014-11-07T01:36:14.558Z,"Sichuan-Gansu border region, China",earthquake,,13.4,,20,reviewed,us,us
2008-06-04T08:19:43.060Z,30.907,103.567,10,4.8,mb,28,87.5,,1.06,us,usp000g8he,2014-11-07T01:36:14.431Z,"eastern Sichuan, China",earthquake,,,,3,reviewed,us,us
2008-06-03T03:09:29.360Z,32.067,104.602,10,5,mb,155,47.5,,0.87,us,usp000g8ev,2014-11-07T01:36:13.856Z,"Sichuan-Gansu border region, China",earthquake,,,,74,reviewed,us,us
2008-06-02T17:24:02.620Z,31.303,103.848,10,4.5,mb,9,118.8,,0.97,us,usp000g8dk,2014-11-07T01:36:13.612Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
2008-06-01T09:53:29.700Z,31.615,103.774,10,4.5,mb,10,119.1,,0.35,us,usp000g8a0,2014-11-07T01:36:12.050Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
2008-06-01T03:23:57.430Z,31.722,104.186,10,4.6,mb,72,55,,0.71,us,usp000g893,2014-11-07T01:36:11.425Z,"eastern Sichuan, China",earthquake,,,,46,reviewed,us,us
2008-05-31T17:02:56.450Z,30.906,103.45,10,4.5,mb,16,78.6,,0.75,us,usp000g87p,2014-11-07T01:36:08.586Z,"eastern Sichuan, China",earthquake,,,,2,reviewed,us,us
2008-05-31T15:06:52.310Z,31.822,104.188,10,4.6,mb,18,81.5,,1.04,us,usp000g87f,2014-11-07T01:36:08.576Z,"eastern Sichuan, China",earthquake,,,,3,reviewed,us,us
2008-05-31T07:34:23.020Z,32.578,105.477,10,4.5,mb,43,71.1,,0.82,us,usp000g86j,2014-11-07T01:36:08.251Z,"Sichuan-Gansu border region, China",earthquake,,,,21,reviewed,us,us
2008-05-31T06:22:41.960Z,32.333,105.057,10,4.6,mb,48,85,,0.89,us,usp000g86g,2014-11-07T01:36:08.237Z,"Sichuan-Gansu border region, China",earthquake,,,,27,reviewed,us,us
2008-05-29T07:10:20.970Z,31.085,103.512,10,4.8,mb,65,57.7,,1.39,us,usp000g817,2014-11-07T01:36:07.539Z,"eastern Sichuan, China",earthquake,,,,33,reviewed,us,us
2008-05-29T04:48:45.640Z,32.641,105.372,10,4.9,mb,80,50.6,,0.78,us,usp000g80w,2014-11-07T01:36:07.497Z,"Sichuan-Gansu border region, China",earthquake,,,,39,reviewed,us,us
2008-05-28T18:12:51.000Z,31.452,104.037,10,4.6,mb,9,117.9,,1.45,us,usp000g7zs,2014-11-07T01:36:07.367Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
2008-05-27T17:35:09.810Z,32.67,105.382,10,5,mb,105,53.1,,0.89,us,usp000g7x7,2014-11-07T01:36:07.058Z,"Sichuan-Gansu border region, China",earthquake,,,,57,reviewed,us,us
2008-05-27T16:46:07.670Z,32.075,104.528,10,4.5,mb,31,102.7,,0.81,us,usp000g7x4,2014-11-07T01:36:07.018Z,"Sichuan-Gansu border region, China",earthquake,,,,8,reviewed,us,us
2008-05-27T13:59:34.990Z,32.505,105.1,10,4.7,mb,70,51.4,,1.12,us,usp000g7wt,2014-11-07T01:36:06.995Z,"Sichuan-Gansu border region, China",earthquake,,0,,36,reviewed,us,us
2008-05-27T08:37:51.510Z,32.71,105.54,10,5.7,mwc,366,27.9,,0.78,us,usp000g7w8,2017-04-26T18:08:13.620Z,"Sichuan-Gansu border region, China",earthquake,,,,,reviewed,us,us
2008-05-27T08:12:07.130Z,32.664,104.956,10,4.7,mb,9,130.1,,1.25,us,usp000g7w5,2014-11-07T01:36:06.875Z,"Sichuan-Gansu border region, China",earthquake,,,,3,reviewed,us,us
2008-05-27T08:03:22.710Z,32.699,105.533,10,5.2,mwc,192,35.9,,0.87,us,usp000g7w3,2016-11-10T01:56:32.933Z,"Sichuan-Gansu border region, China",earthquake,,,,,reviewed,us,gcmt
2008-05-27T06:12:41.330Z,31.332,104.062,10,4.5,mb,27,120.5,,0.85,us,usp000g7vs,2014-11-07T01:36:06.803Z,"eastern Sichuan, China",earthquake,,,,8,reviewed,us,us
2008-05-26T23:22:05.310Z,31.343,103.973,10,4.5,mb,50,52,,0.7,us,usp000g7v6,2014-11-07T01:36:06.744Z,"eastern Sichuan, China",earthquake,,,,23,reviewed,us,us
2008-05-26T13:13:41.430Z,31.228,103.688,10,4.8,mb,12,119.6,,0.8,us,usp000g7u4,2014-11-07T01:36:06.541Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
2008-05-26T00:39:48.550Z,30.855,103.353,15,4.6,mb,72,51,,0.69,us,usp000g7t7,2014-11-07T01:36:06.377Z,"eastern Sichuan, China",earthquake,,12.2,,31,reviewed,us,us
2008-05-25T15:53:45.800Z,31.048,103.639,10,4.7,mb,9,104.5,,1.41,us,usp000g7ry,2014-11-07T01:36:06.226Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
2008-05-25T09:34:09.210Z,33.071,104.955,10,4.8,mb,139,27.6,,0.81,us,usp000g7ra,2014-11-07T01:36:06.165Z,"Gansu, China",earthquake,,,,82,reviewed,us,us
2008-05-25T09:17:22.880Z,31.417,103.956,10,4.5,mb,12,170.1,,0.86,us,usp000g7r8,2014-11-07T01:36:06.162Z,"eastern Sichuan, China",earthquake,,,,2,reviewed,us,us
2008-05-25T08:21:49.990Z,32.56,105.423,18,6.1,mwc,397,23.2,,0.7,us,usp000g7r4,2017-04-26T18:08:12.471Z,"Sichuan-Gansu border region, China",earthquake,,,,,reviewed,us,gcmt
2008-05-25T04:27:06.310Z,31.932,104.509,10,4.6,mb,79,60.7,,1.02,us,usp000g7qn,2014-11-07T01:36:06.066Z,"eastern Sichuan, China",earthquake,,,,47,reviewed,us,us
2008-05-23T16:10:22.610Z,32.259,105.066,10,4.5,mb,48,53,,0.71,us,usp000g7jz,2014-11-07T01:36:04.841Z,"Sichuan-Gansu border region, China",earthquake,,,,19,reviewed,us,us
2008-05-23T00:05:05.860Z,31.157,103.876,10,4.6,mb,89,52.7,,1.26,us,usp000g7hc,2014-11-07T01:36:04.598Z,"eastern Sichuan, China",earthquake,,,,37,reviewed,us,us
2008-05-22T17:37:37.970Z,31.238,103.662,10,4.8,mb,96,39.8,,0.75,us,usp000g7gm,2014-11-07T01:36:04.459Z,"eastern Sichuan, China",earthquake,,,,58,reviewed,us,us
2008-05-22T07:18:44.410Z,31.083,103.798,10,4.9,mwc,63,65.6,,1.19,us,usp000g7fr,2016-11-10T01:56:18.861Z,"eastern Sichuan, China",earthquake,,,,,reviewed,us,gcmt
2008-05-21T20:36:26.980Z,32.187,104.94,10,4.5,mb,61,53.3,,0.78,us,usp000g7en,2014-11-07T01:36:04.238Z,"Sichuan-Gansu border region, China",earthquake,,,,24,reviewed,us,us
2008-05-21T13:59:07.800Z,31.404,103.977,10,4.6,mb,75,55.3,,0.73,us,usp000g7dp,2014-11-07T01:36:04.158Z,"eastern Sichuan, China",earthquake,,,,37,reviewed,us,us
2008-05-21T09:33:15.480Z,32.337,105.074,10,4.5,mb,37,77.8,,1.13,us,usp000g7d2,2014-11-07T01:36:04.102Z,"Sichuan-Gansu border region, China",earthquake,,,,18,reviewed,us,us
2008-05-20T22:35:02.760Z,31.806,104.276,10,4.6,mb,21,90.4,,0.85,us,usp000g7bz,2014-11-07T01:36:03.941Z,"eastern Sichuan, China",earthquake,,,,3,reviewed,us,us
2008-05-20T00:57:35.870Z,31.592,104.15,10,4.7,mb,66,101.5,,0.47,us,usp000g79c,2014-11-07T01:36:03.566Z,"eastern Sichuan, China",earthquake,,,,35,reviewed,us,us
2008-05-19T17:52:36.180Z,32.225,105.005,25.4,4.9,mwc,221,27.5,,0.76,us,usp000g78r,2016-11-10T01:56:12.782Z,"Sichuan-Gansu border region, China",earthquake,,8.5,,,reviewed,us,gcmt
2008-05-19T06:06:54.760Z,32.451,105.272,10,5.2,mwc,153,27.5,,1.2,us,usp000g77g,2016-11-10T01:56:10.219Z,"Sichuan-Gansu border region, China",earthquake,,,,,reviewed,us,gcmt
2008-05-19T04:08:58.690Z,32.402,105.042,10,5,mb,88,76.8,,1.03,us,usp000g778,2014-11-07T01:36:03.180Z,"Sichuan-Gansu border region, China",earthquake,,,,56,reviewed,us,us
2008-05-18T12:37:03.230Z,31.193,103.092,10,4.5,mb,33,101.9,,1.05,us,usp000g75f,2014-11-07T01:36:02.484Z,"eastern Sichuan, China",earthquake,,,,11,reviewed,us,us
2008-05-18T09:25:12.210Z,31.217,103.595,10,4.5,mb,32,100,,1.19,us,usp000g753,2014-11-07T01:36:02.405Z,"eastern Sichuan, China",earthquake,,,,16,reviewed,us,us
2008-05-18T08:55:53.240Z,31.668,104.41,10,4.6,mb,10,133.5,,0.99,us,usp000g751,2014-11-07T01:36:02.402Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
2008-05-18T03:51:43.070Z,30.856,103.546,10,4.5,mb,72,56.6,,0.78,us,usp000g74j,2014-11-07T01:36:02.362Z,"eastern Sichuan, China",earthquake,,,,31,reviewed,us,us
2008-05-17T17:08:25.480Z,32.24,104.982,9,5.8,mwc,529,24.4,,0.81,us,usp000g735,2017-04-13T22:22:25.348Z,"Sichuan-Gansu border region, China",earthquake,,,,,reviewed,us,gcmt
2008-05-17T13:32:12.880Z,31.998,104.702,10,4.8,mb,80,54.2,,0.94,us,usp000g72s,2014-11-07T01:36:02.107Z,"eastern Sichuan, China",earthquake,,,,43,reviewed,us,us
2008-05-16T22:33:09.320Z,32.256,105.204,10,4.7,mb,79,57.9,,1.33,us,usp000g70q,2014-11-07T01:36:01.706Z,"Sichuan-Gansu border region, China",earthquake,,,,46,reviewed,us,us
2008-05-16T20:16:52.190Z,31.29,103.665,10,5,mwc,113,65.3,,1.04,us,usp000g70f,2016-11-10T01:56:05.263Z,"eastern Sichuan, China",earthquake,,,,,reviewed,us,gcmt
2008-05-16T20:00:09.330Z,32.51,105.328,10,4.5,mb,40,98.7,,1.11,us,usp000g70d,2014-11-07T01:36:01.674Z,"Sichuan-Gansu border region, China",earthquake,,,,16,reviewed,us,us
2008-05-16T16:14:43.800Z,31.104,103.606,10,4.9,mwc,81,45.7,,1.05,us,usp000g6zm,2016-11-10T01:56:04.241Z,"eastern Sichuan, China",earthquake,,,,,reviewed,us,gcmt
2008-05-16T09:09:23.020Z,31.595,104.086,10,4.5,mb,16,162.3,,1.13,us,usp000g6yj,2014-11-07T01:36:01.495Z,"eastern Sichuan, China",earthquake,,,,2,reviewed,us,us
2008-05-16T06:34:37.050Z,32.508,105.219,10,4.5,mb,42,106.6,,0.91,us,usp000g6y5,2014-11-07T01:36:01.209Z,"Sichuan-Gansu border region, China",earthquake,,,,18,reviewed,us,us
2008-05-16T05:25:47.320Z,31.355,103.351,3,5.6,mwc,288,25.1,,1.11,us,usp000g6y2,2017-04-26T18:08:10.672Z,"eastern Sichuan, China",earthquake,,,,,reviewed,us,us
2008-05-16T03:34:27.300Z,31.383,104.005,10,4.8,mwc,151,39.3,,0.7,us,usp000g6xs,2016-11-10T01:56:02.126Z,"eastern Sichuan, China",earthquake,,,,,reviewed,us,gcmt
2008-05-15T22:10:35.080Z,31.314,104.023,10,4.9,mb,118,30.9,,0.65,us,usp000g6wr,2014-11-07T01:36:00.899Z,"eastern Sichuan, China",earthquake,,,,57,reviewed,us,us
2008-05-15T21:55:48.010Z,32.298,104.766,10,4.9,mb,171,38.3,,0.67,us,usp000g6wm,2014-11-07T01:36:00.863Z,"Sichuan-Gansu border region, China",earthquake,,,,84,reviewed,us,us
2008-05-15T16:06:55.370Z,32.343,105.154,10,4.6,mb,62,149.1,,0.64,us,usp000g6vr,2014-11-07T01:36:00.791Z,"Sichuan-Gansu border region, China",earthquake,,,,34,reviewed,us,us
2008-05-15T13:04:06.340Z,32.843,105.585,10,4.8,mb,39,55.4,,0.89,us,usp000g6v2,2014-11-07T01:36:00.720Z,"Sichuan-Gansu border region, China",earthquake,,,,20,reviewed,us,us
2008-05-15T09:17:57.700Z,31.959,104.881,10,4.7,mb,18,107.5,,1.1,us,usp000g6uh,2014-11-07T01:36:00.677Z,"eastern Sichuan, China",earthquake,,,,4,reviewed,us,us
2008-05-15T05:27:47.760Z,31.931,104.423,10,4.9,mb,105,55,,0.69,us,usp000g6tz,2014-11-07T01:36:00.640Z,"eastern Sichuan, China",earthquake,,,,51,reviewed,us,us
2008-05-15T04:27:30.090Z,31.217,103.76,10,4.5,mb,34,138.9,,0.59,us,usp000g6tt,2014-11-07T01:36:00.624Z,"eastern Sichuan, China",earthquake,,,,13,reviewed,us,us
2008-05-14T22:10:11.310Z,31.18,103.723,10,4.8,mb,80,65.5,,1.12,us,usp000g6sj,2014-11-07T01:36:00.511Z,"eastern Sichuan, China",earthquake,,,,34,reviewed,us,us
2008-05-14T21:01:07.000Z,31.66,104.214,10,5.1,mb,209,39.1,,0.72,us,usp000g6sa,2014-11-07T01:36:00.456Z,"eastern Sichuan, China",earthquake,,,,121,reviewed,us,us
2008-05-14T17:33:24.300Z,31.266,103.673,10,4.7,mb,83,65.3,,0.8,us,usp000g6rc,2014-11-07T01:36:00.361Z,"eastern Sichuan, China",earthquake,,,,47,reviewed,us,us
2008-05-14T17:17:22.260Z,31.428,103.947,10,4.6,mb,57,52.7,,0.79,us,usp000g6ra,2014-11-07T01:36:00.355Z,"eastern Sichuan, China",earthquake,,,,25,reviewed,us,us
2008-05-14T14:05:28.020Z,31.343,103.81,10,4.5,mb,13,170.5,,0.86,us,usp000g6qm,2014-11-07T01:36:00.308Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
2008-05-14T13:09:56.200Z,32.455,105.139,20.5,4.5,mb,16,160.1,,1.13,us,usp000g6qb,2014-11-07T01:36:00.291Z,"Sichuan-Gansu border region, China",earthquake,,38.5,,3,reviewed,us,us
2008-05-14T12:27:59.700Z,31.747,104.148,10,4.6,mb,43,107.4,,0.71,us,usp000g6q4,2014-11-07T01:36:00.256Z,"eastern Sichuan, China",earthquake,,,,21,reviewed,us,us
2008-05-14T10:44:37.250Z,32.137,104.933,10,4.6,mb,58,69.5,,0.74,us,usp000g6pt,2014-11-07T01:36:00.234Z,"Sichuan-Gansu border region, China",earthquake,,,,27,reviewed,us,us
2008-05-14T10:00:30.350Z,32.369,105.122,10,4.8,mb,84,71.8,,0.73,us,usp000g6pg,2014-11-07T01:36:00.210Z,"Sichuan-Gansu border region, China",earthquake,,,,40,reviewed,us,us
2008-05-14T09:26:43.950Z,31.356,104.014,10,5.1,mwc,151,47.8,,0.67,us,usp000g6pe,2016-11-10T01:55:58.072Z,"eastern Sichuan, China",earthquake,,,,,reviewed,us,gcmt
2008-05-14T07:39:51.310Z,31.503,104.193,10,4.5,mb,31,97.6,,0.63,us,usp000g6p6,2014-11-07T01:36:00.179Z,"eastern Sichuan, China",earthquake,,,,8,reviewed,us,us
2008-05-14T07:02:35.270Z,30.927,103.594,10,4.6,mb,31,87,,0.64,us,usp000g6p2,2014-11-07T01:36:00.169Z,"eastern Sichuan, China",earthquake,,,,3,reviewed,us,us
2008-05-14T06:33:56.450Z,31.201,103.959,10,4.8,mb,17,111.6,,0.73,us,usp000g6ny,2014-11-07T01:36:00.159Z,"eastern Sichuan, China",earthquake,,,,2,reviewed,us,us
2008-05-14T06:23:59.430Z,31.223,103.819,10,4.6,mb,10,170.7,,0.74,us,usp000g6nx,2014-11-07T01:36:00.157Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
2008-05-14T05:54:57.980Z,31.996,104.032,10,5.1,mb,187,44.6,,0.92,us,usp000g6nv,2014-11-07T01:36:00.142Z,"eastern Sichuan, China",earthquake,,,,98,reviewed,us,us
2008-05-14T05:32:09.590Z,31.741,104.36,10,4.6,mb,13,144.7,,0.42,us,usp000g6nt,2014-11-07T01:36:00.139Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
2008-05-14T02:54:39.980Z,31.325,103.518,18.8,5.4,mwc,321,37.3,,0.86,us,usp000g6nj,2016-11-10T01:55:57.559Z,"eastern Sichuan, China",earthquake,,8.2,,,reviewed,us,gcmt
2008-05-14T01:56:41.080Z,31.207,103.805,10,4.5,mb,37,107.9,,1.09,us,usp000g6na,2014-11-07T01:36:00.059Z,"eastern Sichuan, China",earthquake,,,,22,reviewed,us,us
2008-05-14T00:08:13.110Z,30.927,103.478,14.7,4.5,mb,59,46.5,,0.65,us,usp000g6mx,2014-11-07T01:36:00.029Z,"eastern Sichuan, China",earthquake,,13.6,,23,reviewed,us,us
2008-05-13T23:15:08.710Z,28.451,104.159,10,4.5,mb,29,77.9,,0.99,us,usp000g6mr,2014-11-07T01:36:00.001Z,"eastern Sichuan, China",earthquake,,,,7,reviewed,us,us
2008-05-13T22:03:32.250Z,31.303,103.836,10,4.6,mb,64,55.7,,0.84,us,usp000g6mn,2014-11-07T01:35:59.985Z,"eastern Sichuan, China",earthquake,,,,22,reviewed,us,us
2008-05-13T20:32:08.770Z,31.579,104.296,10,4.5,mb,28,107.5,,0.72,us,usp000g6ma,2014-11-07T01:35:59.950Z,"eastern Sichuan, China",earthquake,,,,4,reviewed,us,us
2008-05-13T19:51:52.770Z,30.965,103.431,10,4.7,mb,71,56.7,,0.81,us,usp000g6m5,2014-11-07T01:35:59.916Z,"eastern Sichuan, China",earthquake,,,,40,reviewed,us,us
2008-05-13T19:30:17.350Z,31.034,103.573,10,4.5,mb,40,66,,0.88,us,usp000g6m3,2014-11-07T01:35:59.910Z,"eastern Sichuan, China",earthquake,,,,13,reviewed,us,us
2008-05-13T16:23:50.800Z,31.734,104.415,10,4.8,mb,90,57.5,,0.64,us,usp000g6k9,2014-11-07T01:35:59.849Z,"eastern Sichuan, China",earthquake,,,,48,reviewed,us,us
2008-05-13T16:03:55.760Z,31.303,103.815,10,4.5,mb,14,155.6,,0.55,us,usp000g6k6,2014-11-07T01:35:59.843Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
2008-05-13T15:26:26.070Z,31.677,104.141,10,4.5,mb,6,169.3,,0.32,us,usp000g6jz,2014-11-07T01:35:59.832Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
2008-05-13T14:47:11.390Z,31.157,103.693,28.3,4.6,mb,10,171.1,,0.88,us,usp000g6ju,2014-11-07T01:35:59.822Z,"eastern Sichuan, China",earthquake,,45.9,,1,reviewed,us,us
2008-05-13T14:09:17.680Z,31.249,103.96,10,4.5,mb,8,170.4,,1.27,us,usp000g6jm,2014-11-07T01:35:59.800Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
